sample_id,video_reference,local_status,annotation_valid,char_length,word_count,error_reason
62e79450f3da-2,62e79450f3da-2,REMOTE_ONLY,True,25,5,None
62e79450f3da-3,62e79450f3da-3,REMOTE_ONLY,True,28,6,None
62e79450f3da-4,62e79450f3da-4,REMOTE_ONLY,True,29,6,None
62e79450f3da-5,62e79450f3da-5,REMOTE_ONLY,True,37,7,None
62e79450f3da-6,62e79450f3da-6,REMOTE_ONLY,True,31,6,None
62e79450f3da-7,62e79450f3da-7,REMOTE_ONLY,True,29,6,None
62e79450f3da-8,62e79450f3da-8,REMOTE_ONLY,True,35,5,None
62e79450f3da-9,62e79450f3da-9,REMOTE_ONLY,True,35,5,None
62e79450f3da-10,62e79450f3da-10,REMOTE_ONLY,True,65,11,None
62e79450f3da-11,62e79450f3da-11,REMOTE_ONLY,True,10,2,None
62e79450f3da-12,62e79450f3da-12,REMOTE_ONLY,True,5,1,None
62e79450f3da-13,62e79450f3da-13,REMOTE_ONLY,True,4,1,None
62e79450f3da-14,62e79450f3da-14,REMOTE_ONLY,True,7,1,None
62e79450f3da-15,62e79450f3da-15,REMOTE_ONLY,True,18,2,None
62e79450f3da-16,62e79450f3da-16,REMOTE_ONLY,True,32,6,None
62e79450f3da-17,62e79450f3da-17,REMOTE_ONLY,True,50,10,None
62e79450f3da-18,62e79450f3da-18,REMOTE_ONLY,True,29,5,None
62e79450f3da-19,62e79450f3da-19,REMOTE_ONLY,True,16,3,None
62e79450f3da-20,62e79450f3da-20,REMOTE_ONLY,True,5,1,None
62e79450f3da-21,62e79450f3da-21,REMOTE_ONLY,True,10,2,None
62e79450f3da-22,62e79450f3da-22,REMOTE_ONLY,True,5,1,None
62e79450f3da-23,62e79450f3da-23,REMOTE_ONLY,True,5,1,None
62e79450f3da-24,62e79450f3da-24,REMOTE_ONLY,True,5,1,None
62e79450f3da-25,62e79450f3da-25,REMOTE_ONLY,True,5,1,None
62e79450f3da-26,62e79450f3da-26,REMOTE_ONLY,True,6,1,None
62e79450f3da-27,62e79450f3da-27,REMOTE_ONLY,True,4,1,None
62e79450f3da-28,62e79450f3da-28,REMOTE_ONLY,True,13,2,None
62e79450f3da-29,62e79450f3da-29,REMOTE_ONLY,True,39,6,None
62e79450f3da-30,62e79450f3da-30,REMOTE_ONLY,True,15,3,None
62e79450f3da-31,62e79450f3da-31,REMOTE_ONLY,True,50,8,None
62e79450f3da-32,62e79450f3da-32,REMOTE_ONLY,True,33,7,None
62e79450f3da-33,62e79450f3da-33,REMOTE_ONLY,True,33,7,None
62e79450f3da-34,62e79450f3da-34,REMOTE_ONLY,True,33,7,None
62e79450f3da-35,62e79450f3da-35,REMOTE_ONLY,True,17,3,None
62e79450f3da-36,62e79450f3da-36,REMOTE_ONLY,True,15,3,None
62e79450f3da-37,62e79450f3da-37,REMOTE_ONLY,True,21,4,None
62e79450f3da-38,62e79450f3da-38,REMOTE_ONLY,True,49,10,None
62e79450f3da-39,62e79450f3da-39,REMOTE_ONLY,True,47,7,None
62e79450f3da-40,62e79450f3da-40,REMOTE_ONLY,True,47,10,None
62e79450f3da-41,62e79450f3da-41,REMOTE_ONLY,True,65,15,None
62e79450f3da-42,62e79450f3da-42,REMOTE_ONLY,True,21,5,None
62e79450f3da-43,62e79450f3da-43,REMOTE_ONLY,True,62,11,None
62e79450f3da-44,62e79450f3da-44,REMOTE_ONLY,True,29,5,None
62e79450f3da-45,62e79450f3da-45,REMOTE_ONLY,True,36,8,None
62e79450f3da-46,62e79450f3da-46,REMOTE_ONLY,True,33,6,None
62e79450f3da-47,62e79450f3da-47,REMOTE_ONLY,True,36,7,None
62e79450f3da-48,62e79450f3da-48,REMOTE_ONLY,True,54,13,None
62e79450f3da-49,62e79450f3da-49,REMOTE_ONLY,True,10,2,None
62e79450f3da-50,62e79450f3da-50,REMOTE_ONLY,True,10,2,None
62e79450f3da-51,62e79450f3da-51,REMOTE_ONLY,True,43,9,None
62e79450f3da-52,62e79450f3da-52,REMOTE_ONLY,True,40,8,None
62e79450f3da-53,62e79450f3da-53,REMOTE_ONLY,True,38,9,None
62e79450f3da-54,62e79450f3da-54,REMOTE_ONLY,True,46,9,None
62e79450f3da-55,62e79450f3da-55,REMOTE_ONLY,True,3,1,None
62e79450f3da-56,62e79450f3da-56,REMOTE_ONLY,True,74,16,None
62e79450f3da-57,62e79450f3da-57,REMOTE_ONLY,True,24,7,None
62e79450f3da-58,62e79450f3da-58,REMOTE_ONLY,True,42,9,None
62e79450f3da-59,62e79450f3da-59,REMOTE_ONLY,True,25,7,None
62e79450f3da-60,62e79450f3da-60,REMOTE_ONLY,True,64,15,None
62e79450f3da-61,62e79450f3da-61,REMOTE_ONLY,True,37,9,None
62e79450f3da-62,62e79450f3da-62,REMOTE_ONLY,True,28,7,None
62e79450f3da-63,62e79450f3da-63,REMOTE_ONLY,True,44,9,None
62e79450f3da-64,62e79450f3da-64,REMOTE_ONLY,True,52,12,None
62e79450f3da-65,62e79450f3da-65,REMOTE_ONLY,True,74,16,None
62e79450f3da-66,62e79450f3da-66,REMOTE_ONLY,True,99,21,None
62e79450f3da-67,62e79450f3da-67,REMOTE_ONLY,True,46,9,None
62e79450f3da-68,62e79450f3da-68,REMOTE_ONLY,True,19,4,None
62e79450f3da-69,62e79450f3da-69,REMOTE_ONLY,True,27,5,None
62e79450f3da-70,62e79450f3da-70,REMOTE_ONLY,True,3,1,None
62e79450f3da-71,62e79450f3da-71,REMOTE_ONLY,True,24,4,None
62e79450f3da-72,62e79450f3da-72,REMOTE_ONLY,True,114,22,None
62e79450f3da-73,62e79450f3da-73,REMOTE_ONLY,True,77,15,None
62e79450f3da-74,62e79450f3da-74,REMOTE_ONLY,True,29,6,None
62e79450f3da-75,62e79450f3da-75,REMOTE_ONLY,True,29,6,None
62e79450f3da-76,62e79450f3da-76,REMOTE_ONLY,True,62,12,None
62e79450f3da-77,62e79450f3da-77,REMOTE_ONLY,True,24,5,None
62e79450f3da-78,62e79450f3da-78,REMOTE_ONLY,True,25,5,None
62e79450f3da-79,62e79450f3da-79,REMOTE_ONLY,True,58,13,None
62e79450f3da-80,62e79450f3da-80,REMOTE_ONLY,True,36,8,None
62e79450f3da-81,62e79450f3da-81,REMOTE_ONLY,True,35,8,None
62e79450f3da-82,62e79450f3da-82,REMOTE_ONLY,True,15,3,None
62e79450f3da-83,62e79450f3da-83,REMOTE_ONLY,True,40,7,None
62e79450f3da-84,62e79450f3da-84,REMOTE_ONLY,True,9,5,None
62e79450f3da-85,62e79450f3da-85,REMOTE_ONLY,True,5,3,None
62e79450f3da-86,62e79450f3da-86,REMOTE_ONLY,True,11,2,None
62e79450f3da-87,62e79450f3da-87,REMOTE_ONLY,True,18,2,None
62e79450f3da-88,62e79450f3da-88,REMOTE_ONLY,True,11,2,None
62e79450f3da-89,62e79450f3da-89,REMOTE_ONLY,True,12,2,None
62e79450f3da-90,62e79450f3da-90,REMOTE_ONLY,True,10,2,None
62e79450f3da-91,62e79450f3da-91,REMOTE_ONLY,True,8,2,None
62e79450f3da-92,62e79450f3da-92,REMOTE_ONLY,True,11,2,None
62e79450f3da-93,62e79450f3da-93,REMOTE_ONLY,True,13,2,None
62e79450f3da-94,62e79450f3da-94,REMOTE_ONLY,True,10,2,None
62e79450f3da-95,62e79450f3da-95,REMOTE_ONLY,True,9,2,None
62e79450f3da-96,62e79450f3da-96,REMOTE_ONLY,True,9,2,None
62e79450f3da-97,62e79450f3da-97,REMOTE_ONLY,True,26,6,None
62e79450f3da-98,62e79450f3da-98,REMOTE_ONLY,True,17,3,None
62e79450f3da-99,62e79450f3da-99,REMOTE_ONLY,True,32,7,None
62e79450f3da-100,62e79450f3da-100,REMOTE_ONLY,True,14,3,None
62e79450f3da-101,62e79450f3da-101,REMOTE_ONLY,True,31,6,None
62e79450f3da-102,62e79450f3da-102,REMOTE_ONLY,True,16,3,None
1cc162c590dc-1,1cc162c590dc-1,REMOTE_ONLY,True,9,2,None
1cc162c590dc-2,1cc162c590dc-2,REMOTE_ONLY,True,12,2,None
1cc162c590dc-5,1cc162c590dc-5,REMOTE_ONLY,True,17,4,None
1cc162c590dc-6,1cc162c590dc-6,REMOTE_ONLY,True,73,14,None
1cc162c590dc-7,1cc162c590dc-7,REMOTE_ONLY,True,34,7,None
1cc162c590dc-8,1cc162c590dc-8,REMOTE_ONLY,True,43,10,None
1cc162c590dc-9,1cc162c590dc-9,REMOTE_ONLY,True,29,5,None
1cc162c590dc-10,1cc162c590dc-10,REMOTE_ONLY,True,68,11,None
1cc162c590dc-11,1cc162c590dc-11,REMOTE_ONLY,True,19,3,None
1cc162c590dc-12,1cc162c590dc-12,REMOTE_ONLY,True,14,2,None
1cc162c590dc-14,1cc162c590dc-14,REMOTE_ONLY,True,14,2,None
1cc162c590dc-15,1cc162c590dc-15,REMOTE_ONLY,True,28,6,None
1cc162c590dc-16,1cc162c590dc-16,REMOTE_ONLY,True,38,8,None
1cc162c590dc-17,1cc162c590dc-17,REMOTE_ONLY,True,38,8,None
1cc162c590dc-18,1cc162c590dc-18,REMOTE_ONLY,True,38,7,None
1cc162c590dc-19,1cc162c590dc-19,REMOTE_ONLY,True,1,1,None
1cc162c590dc-20,1cc162c590dc-20,REMOTE_ONLY,True,32,7,None
1cc162c590dc-21,1cc162c590dc-21,REMOTE_ONLY,True,30,6,None
1cc162c590dc-22,1cc162c590dc-22,REMOTE_ONLY,True,29,5,None
1cc162c590dc-23,1cc162c590dc-23,REMOTE_ONLY,True,14,2,None
1cc162c590dc-24,1cc162c590dc-24,REMOTE_ONLY,True,20,4,None
1cc162c590dc-25,1cc162c590dc-25,REMOTE_ONLY,True,37,7,None
1cc162c590dc-26,1cc162c590dc-26,REMOTE_ONLY,True,9,1,None
1cc162c590dc-27,1cc162c590dc-27,REMOTE_ONLY,True,35,8,None
1cc162c590dc-29,1cc162c590dc-29,REMOTE_ONLY,True,15,4,None
1cc162c590dc-30,1cc162c590dc-30,REMOTE_ONLY,True,25,4,None
1cc162c590dc-31,1cc162c590dc-31,REMOTE_ONLY,True,1,1,None
1cc162c590dc-32,1cc162c590dc-32,REMOTE_ONLY,True,28,6,None
1cc162c590dc-33,1cc162c590dc-33,REMOTE_ONLY,True,7,2,None
1cc162c590dc-34,1cc162c590dc-34,REMOTE_ONLY,True,7,2,None
1cc162c590dc-35,1cc162c590dc-35,REMOTE_ONLY,True,51,11,None
1cc162c590dc-36,1cc162c590dc-36,REMOTE_ONLY,True,74,12,None
1cc162c590dc-37,1cc162c590dc-37,REMOTE_ONLY,True,44,10,None
1cc162c590dc-39,1cc162c590dc-39,REMOTE_ONLY,True,54,10,None
1cc162c590dc-40,1cc162c590dc-40,REMOTE_ONLY,True,1,1,None
1cc162c590dc-41,1cc162c590dc-41,REMOTE_ONLY,True,38,6,None
1cc162c590dc-42,1cc162c590dc-42,REMOTE_ONLY,True,48,9,None
1cc162c590dc-43,1cc162c590dc-43,REMOTE_ONLY,True,12,3,None
1cc162c590dc-44,1cc162c590dc-44,REMOTE_ONLY,True,38,6,None
1cc162c590dc-45,1cc162c590dc-45,REMOTE_ONLY,True,7,2,None
1cc162c590dc-46,1cc162c590dc-46,REMOTE_ONLY,True,28,7,None
1cc162c590dc-47,1cc162c590dc-47,REMOTE_ONLY,True,1,1,None
1cc162c590dc-48,1cc162c590dc-48,REMOTE_ONLY,True,40,7,None
1cc162c590dc-50,1cc162c590dc-50,REMOTE_ONLY,True,1,1,None
1cc162c590dc-51,1cc162c590dc-51,REMOTE_ONLY,True,58,12,None
1cc162c590dc-52,1cc162c590dc-52,REMOTE_ONLY,True,23,4,None
1cc162c590dc-53,1cc162c590dc-53,REMOTE_ONLY,True,37,7,None
1cc162c590dc-54,1cc162c590dc-54,REMOTE_ONLY,True,19,4,None
1cc162c590dc-55,1cc162c590dc-55,REMOTE_ONLY,True,3,1,None
1cc162c590dc-56,1cc162c590dc-56,REMOTE_ONLY,True,8,2,None
1cc162c590dc-57,1cc162c590dc-57,REMOTE_ONLY,True,23,4,None
1cc162c590dc-58,1cc162c590dc-58,REMOTE_ONLY,True,59,10,None
1cc162c590dc-59,1cc162c590dc-59,REMOTE_ONLY,True,32,6,None
1cc162c590dc-60,1cc162c590dc-60,REMOTE_ONLY,True,11,2,None
1cc162c590dc-61,1cc162c590dc-61,REMOTE_ONLY,True,7,1,None
1cc162c590dc-62,1cc162c590dc-62,REMOTE_ONLY,True,21,4,None
1cc162c590dc-63,1cc162c590dc-63,REMOTE_ONLY,True,36,7,None
1cc162c590dc-64,1cc162c590dc-64,REMOTE_ONLY,True,36,7,None
1cc162c590dc-65,1cc162c590dc-65,REMOTE_ONLY,True,26,3,None
1cc162c590dc-66,1cc162c590dc-66,REMOTE_ONLY,True,15,2,None
1cc162c590dc-67,1cc162c590dc-67,REMOTE_ONLY,True,9,2,None
1cc162c590dc-68,1cc162c590dc-68,REMOTE_ONLY,True,30,5,None
1cc162c590dc-69,1cc162c590dc-69,REMOTE_ONLY,True,32,5,None
1cc162c590dc-70,1cc162c590dc-70,REMOTE_ONLY,True,22,4,None
1cc162c590dc-71,1cc162c590dc-71,REMOTE_ONLY,True,65,11,None
1cc162c590dc-72,1cc162c590dc-72,REMOTE_ONLY,True,77,15,None
1cc162c590dc-73,1cc162c590dc-73,REMOTE_ONLY,True,18,3,None
1cc162c590dc-74,1cc162c590dc-74,REMOTE_ONLY,True,13,2,None
1cc162c590dc-75,1cc162c590dc-75,REMOTE_ONLY,True,20,3,None
1cc162c590dc-76,1cc162c590dc-76,REMOTE_ONLY,True,27,6,None
1cc162c590dc-77,1cc162c590dc-77,REMOTE_ONLY,True,1,1,None
1cc162c590dc-78,1cc162c590dc-78,REMOTE_ONLY,True,17,4,None
1cc162c590dc-79,1cc162c590dc-79,REMOTE_ONLY,True,19,4,None
1cc162c590dc-80,1cc162c590dc-80,REMOTE_ONLY,True,22,4,None
1cc162c590dc-81,1cc162c590dc-81,REMOTE_ONLY,True,43,8,None
1cc162c590dc-82,1cc162c590dc-82,REMOTE_ONLY,True,22,4,None
1cc162c590dc-83,1cc162c590dc-83,REMOTE_ONLY,True,11,2,None
1cc162c590dc-84,1cc162c590dc-84,REMOTE_ONLY,True,50,9,None
1cc162c590dc-85,1cc162c590dc-85,REMOTE_ONLY,True,7,1,None
1cc162c590dc-86,1cc162c590dc-86,REMOTE_ONLY,True,10,2,None
1cc162c590dc-87,1cc162c590dc-87,REMOTE_ONLY,True,13,2,None
1cc162c590dc-88,1cc162c590dc-88,REMOTE_ONLY,True,6,1,None
1cc162c590dc-89,1cc162c590dc-89,REMOTE_ONLY,True,13,2,None
1cc162c590dc-90,1cc162c590dc-90,REMOTE_ONLY,True,1,1,None
1cc162c590dc-91,1cc162c590dc-91,REMOTE_ONLY,True,70,12,None
1cc162c590dc-92,1cc162c590dc-92,REMOTE_ONLY,True,42,9,None
1cc162c590dc-93,1cc162c590dc-93,REMOTE_ONLY,True,43,9,None
1cc162c590dc-94,1cc162c590dc-94,REMOTE_ONLY,True,29,7,None
1cc162c590dc-95,1cc162c590dc-95,REMOTE_ONLY,True,32,8,None
1cc162c590dc-97,1cc162c590dc-97,REMOTE_ONLY,True,27,5,None
1cc162c590dc-98,1cc162c590dc-98,REMOTE_ONLY,True,22,4,None
1cc162c590dc-100,1cc162c590dc-100,REMOTE_ONLY,True,11,3,None
1cc162c590dc-101,1cc162c590dc-101,REMOTE_ONLY,True,76,10,None
1cc162c590dc-102,1cc162c590dc-102,REMOTE_ONLY,True,75,9,None
1cc162c590dc-104,1cc162c590dc-104,REMOTE_ONLY,True,6,1,None
1cc162c590dc-105,1cc162c590dc-105,REMOTE_ONLY,True,70,14,None
1cc162c590dc-106,1cc162c590dc-106,REMOTE_ONLY,True,40,8,None
1cc162c590dc-107,1cc162c590dc-107,REMOTE_ONLY,True,56,13,None
1cc162c590dc-108,1cc162c590dc-108,REMOTE_ONLY,True,73,15,None
1cc162c590dc-109,1cc162c590dc-109,REMOTE_ONLY,True,12,2,None
1cc162c590dc-110,1cc162c590dc-110,REMOTE_ONLY,True,8,2,None
1cc162c590dc-111,1cc162c590dc-111,REMOTE_ONLY,True,37,5,None
1cc162c590dc-112,1cc162c590dc-112,REMOTE_ONLY,True,72,14,None
1cc162c590dc-113,1cc162c590dc-113,REMOTE_ONLY,True,20,4,None
1cc162c590dc-114,1cc162c590dc-114,REMOTE_ONLY,True,66,14,None
1cc162c590dc-115,1cc162c590dc-115,REMOTE_ONLY,True,72,17,None
1cc162c590dc-116,1cc162c590dc-116,REMOTE_ONLY,True,79,16,None
1cc162c590dc-117,1cc162c590dc-117,REMOTE_ONLY,True,44,9,None
1cc162c590dc-118,1cc162c590dc-118,REMOTE_ONLY,True,1,1,None
1cc162c590dc-119,1cc162c590dc-119,REMOTE_ONLY,True,24,6,None
1cc162c590dc-120,1cc162c590dc-120,REMOTE_ONLY,True,15,3,None
1cc162c590dc-121,1cc162c590dc-121,REMOTE_ONLY,True,21,5,None
1cc162c590dc-122,1cc162c590dc-122,REMOTE_ONLY,True,13,3,None
1cc162c590dc-123,1cc162c590dc-123,REMOTE_ONLY,True,30,5,None
1cc162c590dc-124,1cc162c590dc-124,REMOTE_ONLY,True,13,3,None
1cc162c590dc-125,1cc162c590dc-125,REMOTE_ONLY,True,5,1,None
1cc162c590dc-126,1cc162c590dc-126,REMOTE_ONLY,True,22,5,None
1cc162c590dc-127,1cc162c590dc-127,REMOTE_ONLY,True,5,1,None
1cc162c590dc-128,1cc162c590dc-128,REMOTE_ONLY,True,31,6,None
1cc162c590dc-129,1cc162c590dc-129,REMOTE_ONLY,True,9,2,None
1cc162c590dc-130,1cc162c590dc-130,REMOTE_ONLY,True,1,1,None
1cc162c590dc-131,1cc162c590dc-131,REMOTE_ONLY,True,16,3,None
1cc162c590dc-132,1cc162c590dc-132,REMOTE_ONLY,True,6,1,None
1cc162c590dc-133,1cc162c590dc-133,REMOTE_ONLY,True,20,4,None
1cc162c590dc-134,1cc162c590dc-134,REMOTE_ONLY,True,5,1,None
1cc162c590dc-135,1cc162c590dc-135,REMOTE_ONLY,True,89,16,None
1cc162c590dc-136,1cc162c590dc-136,REMOTE_ONLY,True,16,2,None
1cc162c590dc-137,1cc162c590dc-137,REMOTE_ONLY,True,66,13,None
1cc162c590dc-138,1cc162c590dc-138,REMOTE_ONLY,True,52,7,None
1cc162c590dc-139,1cc162c590dc-139,REMOTE_ONLY,True,34,7,None
1cc162c590dc-140,1cc162c590dc-140,REMOTE_ONLY,True,24,5,None
1cc162c590dc-141,1cc162c590dc-141,REMOTE_ONLY,True,38,5,None
1cc162c590dc-142,1cc162c590dc-142,REMOTE_ONLY,True,45,8,None
1cc162c590dc-144,1cc162c590dc-144,REMOTE_ONLY,True,28,5,None
1cc162c590dc-145,1cc162c590dc-145,REMOTE_ONLY,True,60,11,None
1cc162c590dc-146,1cc162c590dc-146,REMOTE_ONLY,True,6,1,None
1cc162c590dc-147,1cc162c590dc-147,REMOTE_ONLY,True,12,2,None
1cc162c590dc-148,1cc162c590dc-148,REMOTE_ONLY,True,8,1,None
d2e656de0bda-1,d2e656de0bda-1,REMOTE_ONLY,True,14,4,None
d2e656de0bda-2,d2e656de0bda-2,REMOTE_ONLY,True,6,2,None
d2e656de0bda-3,d2e656de0bda-3,REMOTE_ONLY,True,26,5,None
d2e656de0bda-4,d2e656de0bda-4,REMOTE_ONLY,True,28,7,None
d2e656de0bda-5,d2e656de0bda-5,REMOTE_ONLY,True,30,8,None
d2e656de0bda-6,d2e656de0bda-6,REMOTE_ONLY,True,32,7,None
d2e656de0bda-7,d2e656de0bda-7,REMOTE_ONLY,True,32,6,None
d2e656de0bda-8,d2e656de0bda-8,REMOTE_ONLY,True,35,7,None
d2e656de0bda-9,d2e656de0bda-9,REMOTE_ONLY,True,14,2,None
d2e656de0bda-10,d2e656de0bda-10,REMOTE_ONLY,True,8,2,None
d2e656de0bda-11,d2e656de0bda-11,REMOTE_ONLY,True,11,2,None
d2e656de0bda-12,d2e656de0bda-12,REMOTE_ONLY,True,17,5,None
d2e656de0bda-13,d2e656de0bda-13,REMOTE_ONLY,True,32,8,None
d2e656de0bda-14,d2e656de0bda-14,REMOTE_ONLY,True,2,1,None
d2e656de0bda-15,d2e656de0bda-15,REMOTE_ONLY,True,15,3,None
d2e656de0bda-16,d2e656de0bda-16,REMOTE_ONLY,True,31,7,None
d2e656de0bda-17,d2e656de0bda-17,REMOTE_ONLY,True,47,10,None
d2e656de0bda-18,d2e656de0bda-18,REMOTE_ONLY,True,11,2,None
d2e656de0bda-19,d2e656de0bda-19,REMOTE_ONLY,True,26,6,None
d2e656de0bda-20,d2e656de0bda-20,REMOTE_ONLY,True,33,7,None
d2e656de0bda-21,d2e656de0bda-21,REMOTE_ONLY,True,64,13,None
d2e656de0bda-22,d2e656de0bda-22,REMOTE_ONLY,True,11,2,None
d2e656de0bda-23,d2e656de0bda-23,REMOTE_ONLY,True,5,1,None
d2e656de0bda-24,d2e656de0bda-24,REMOTE_ONLY,True,9,2,None
d2e656de0bda-25,d2e656de0bda-25,REMOTE_ONLY,True,13,2,None
d2e656de0bda-26,d2e656de0bda-26,REMOTE_ONLY,True,5,1,None
d2e656de0bda-27,d2e656de0bda-27,REMOTE_ONLY,True,9,2,None
d2e656de0bda-28,d2e656de0bda-28,REMOTE_ONLY,True,3,1,None
d2e656de0bda-29,d2e656de0bda-29,REMOTE_ONLY,True,4,1,None
d2e656de0bda-30,d2e656de0bda-30,REMOTE_ONLY,True,41,8,None
d2e656de0bda-31,d2e656de0bda-31,REMOTE_ONLY,True,12,2,None
d2e656de0bda-32,d2e656de0bda-32,REMOTE_ONLY,True,50,10,None
d2e656de0bda-33,d2e656de0bda-33,REMOTE_ONLY,True,38,8,None
d2e656de0bda-34,d2e656de0bda-34,REMOTE_ONLY,True,27,5,None
d2e656de0bda-35,d2e656de0bda-35,REMOTE_ONLY,True,101,18,None
d2e656de0bda-36,d2e656de0bda-36,REMOTE_ONLY,True,2,1,None
d2e656de0bda-37,d2e656de0bda-37,REMOTE_ONLY,True,22,4,None
d2e656de0bda-38,d2e656de0bda-38,REMOTE_ONLY,True,45,10,None
d2e656de0bda-39,d2e656de0bda-39,REMOTE_ONLY,True,35,6,None
d2e656de0bda-41,d2e656de0bda-41,REMOTE_ONLY,True,109,20,None
d2e656de0bda-42,d2e656de0bda-42,REMOTE_ONLY,True,25,5,None
d2e656de0bda-43,d2e656de0bda-43,REMOTE_ONLY,True,82,17,None
d2e656de0bda-44,d2e656de0bda-44,REMOTE_ONLY,True,66,12,None
d2e656de0bda-45,d2e656de0bda-45,REMOTE_ONLY,True,45,9,None
d2e656de0bda-46,d2e656de0bda-46,REMOTE_ONLY,True,11,3,None
d2e656de0bda-47,d2e656de0bda-47,REMOTE_ONLY,True,50,10,None
d2e656de0bda-48,d2e656de0bda-48,REMOTE_ONLY,True,5,1,None
d2e656de0bda-49,d2e656de0bda-49,REMOTE_ONLY,True,3,1,None
d2e656de0bda-50,d2e656de0bda-50,REMOTE_ONLY,True,5,1,None
d2e656de0bda-51,d2e656de0bda-51,REMOTE_ONLY,True,7,1,None
d2e656de0bda-52,d2e656de0bda-52,REMOTE_ONLY,True,4,1,None
d2e656de0bda-53,d2e656de0bda-53,REMOTE_ONLY,True,36,7,None
d2e656de0bda-54,d2e656de0bda-54,REMOTE_ONLY,True,3,1,None
d2e656de0bda-55,d2e656de0bda-55,REMOTE_ONLY,True,4,1,None
d2e656de0bda-56,d2e656de0bda-56,REMOTE_ONLY,True,5,1,None
d2e656de0bda-57,d2e656de0bda-57,REMOTE_ONLY,True,7,1,None
d2e656de0bda-58,d2e656de0bda-58,REMOTE_ONLY,True,5,1,None
ed5590797795-1,ed5590797795-1,REMOTE_ONLY,True,7,2,None
ed5590797795-2,ed5590797795-2,REMOTE_ONLY,True,12,2,None
ed5590797795-3,ed5590797795-3,REMOTE_ONLY,True,21,4,None
ed5590797795-4,ed5590797795-4,REMOTE_ONLY,True,18,4,None
ed5590797795-5,ed5590797795-5,REMOTE_ONLY,True,3,1,None
ed5590797795-6,ed5590797795-6,REMOTE_ONLY,True,5,1,None
ed5590797795-7,ed5590797795-7,REMOTE_ONLY,True,14,3,None
ed5590797795-8,ed5590797795-8,REMOTE_ONLY,True,39,8,None
ed5590797795-10,ed5590797795-10,REMOTE_ONLY,True,18,3,None
ed5590797795-11,ed5590797795-11,REMOTE_ONLY,True,28,6,None
ed5590797795-12,ed5590797795-12,REMOTE_ONLY,True,17,4,None
ed5590797795-13,ed5590797795-13,REMOTE_ONLY,True,31,6,None
ed5590797795-14,ed5590797795-14,REMOTE_ONLY,True,46,8,None
ed5590797795-15,ed5590797795-15,REMOTE_ONLY,True,49,10,None
ed5590797795-16,ed5590797795-16,REMOTE_ONLY,True,90,17,None
ed5590797795-17,ed5590797795-17,REMOTE_ONLY,True,18,4,None
ed5590797795-18,ed5590797795-18,REMOTE_ONLY,True,36,8,None
ed5590797795-20,ed5590797795-20,REMOTE_ONLY,True,33,6,None
ed5590797795-21,ed5590797795-21,REMOTE_ONLY,True,16,3,None
ed5590797795-22,ed5590797795-22,REMOTE_ONLY,True,40,9,None
ed5590797795-23,ed5590797795-23,REMOTE_ONLY,True,26,5,None
ed5590797795-24,ed5590797795-24,REMOTE_ONLY,True,58,12,None
ed5590797795-25,ed5590797795-25,REMOTE_ONLY,True,66,15,None
ed5590797795-26,ed5590797795-26,REMOTE_ONLY,True,26,5,None
ed5590797795-27,ed5590797795-27,REMOTE_ONLY,True,9,2,None
ed5590797795-28,ed5590797795-28,REMOTE_ONLY,True,30,6,None
ed5590797795-29,ed5590797795-29,REMOTE_ONLY,True,40,8,None
ed5590797795-30,ed5590797795-30,REMOTE_ONLY,True,16,3,None
ed5590797795-31,ed5590797795-31,REMOTE_ONLY,True,49,11,None
ed5590797795-32,ed5590797795-32,REMOTE_ONLY,True,19,5,None
ed5590797795-33,ed5590797795-33,REMOTE_ONLY,True,83,18,None
ed5590797795-34,ed5590797795-34,REMOTE_ONLY,True,34,8,None
ed5590797795-35,ed5590797795-35,REMOTE_ONLY,True,14,4,None
ed5590797795-36,ed5590797795-36,REMOTE_ONLY,True,31,6,None
ed5590797795-37,ed5590797795-37,REMOTE_ONLY,True,14,3,None
ed5590797795-38,ed5590797795-38,REMOTE_ONLY,True,11,2,None
ed5590797795-39,ed5590797795-39,REMOTE_ONLY,True,12,2,None
ed5590797795-40,ed5590797795-40,REMOTE_ONLY,True,4,1,None
ed5590797795-41,ed5590797795-41,REMOTE_ONLY,True,25,5,None
ed5590797795-42,ed5590797795-42,REMOTE_ONLY,True,20,3,None
ed5590797795-43,ed5590797795-43,REMOTE_ONLY,True,28,6,None
ed5590797795-44,ed5590797795-44,REMOTE_ONLY,True,7,2,None
ed5590797795-45,ed5590797795-45,REMOTE_ONLY,True,15,3,None
ed5590797795-46,ed5590797795-46,REMOTE_ONLY,True,17,3,None
ed5590797795-47,ed5590797795-47,REMOTE_ONLY,True,36,7,None
ed5590797795-48,ed5590797795-48,REMOTE_ONLY,True,35,7,None
ed5590797795-49,ed5590797795-49,REMOTE_ONLY,True,31,5,None
ed5590797795-50,ed5590797795-50,REMOTE_ONLY,True,11,2,None
ed5590797795-51,ed5590797795-51,REMOTE_ONLY,True,24,6,None
ed5590797795-52,ed5590797795-52,REMOTE_ONLY,True,27,6,None
ed5590797795-53,ed5590797795-53,REMOTE_ONLY,True,11,2,None
ed5590797795-54,ed5590797795-54,REMOTE_ONLY,True,56,12,None
ed5590797795-55,ed5590797795-55,REMOTE_ONLY,True,56,11,None
ed5590797795-56,ed5590797795-56,REMOTE_ONLY,True,16,4,None
